 x1        x2        x3        x4      x5        x6     x7      x8      x9   x10  x11  x12  x13  x14  resf
  0.47384243051538860       0.73740618818235359       0.68701689118677700       0.41284314724724003       0.96406679568427789       0.55141100926088771       0.70966099999999999       0.63636363636363635       0.42368143366378780       0.72532857235920656       0.76452992254458840       0.39537000000000000       0.76592550082079891       0.97996783420323230       0.28846326169337905     
  0.47489269079728458       0.87522839496851546       0.58431373984960389       0.83118758840477391       0.75011420550345931       0.56679720843645853       0.40900900000000001        1.0000000000000000       0.45098493447071131       0.77681712322074203       0.53927158155323418       0.36323899999999998       0.69210031096934344       0.97643724549668787       0.55888593510353268     
  0.47811957746050104       0.55914485903689048       0.58712954792061056       0.78623508150019017       0.60457071189481459       0.66607186517451555       0.58023199999999997        1.0000000000000000       0.74809574902016429       0.28519022181687892       0.57817224399809120       0.23690400000000000       0.84207295100564539       0.97146040366263353       0.44405969361083175     
  0.47877028220037138       0.68193074913549678       0.54054238785894837       0.73310148184423851       0.82896376155552043       0.62514637692970909       0.45253100000000002       0.27272727272727271       0.53069191480305744       0.57001604182274190       0.39980287108060408       0.41004000000000002       0.80141337568566740       0.99121579867995435       0.39237680490173399     
  0.47959983561143416       0.56867704573939570       0.71890253056561493       0.42729367661937656       0.65120393365283191       0.65889564236416431       0.61360899999999996       0.63636363636363635       0.58736388706616771       0.51299835510243963       0.54747452014945119       0.47071700000000000       0.83042828352930176       0.97246080422543435       0.41047636423865919     
  0.48150248104965143       0.68898267973362737       0.68473324276854841       0.61545632400209804       0.97073224415890769       0.58028318842196014       0.66694799999999999       0.36363636363636365       0.49683105148349799       0.71174391713624963       0.30946427194622089       0.13446000000000000       0.74651994608085204       0.99420190378038698       0.29175373781127961     
  0.48400636244634537       0.61617564894372046       0.48023258794365448       0.65111654141880182       0.72649858385175703       0.48978900274952708       0.43051400000000001        1.0000000000000000       0.69948192845868729       0.88102382658545320       0.52561008899974782       0.31645200000000001       0.81428590494748221       0.97469509924496933       0.40275415780214074     
  0.48599652957472073       0.87748591878954441       0.71025493620797187       0.72093300751487188       0.69705017566882888       0.56950813062183925       0.58261200000000002       0.63636363636363635        1.0000000000000000       0.58617593889449848       0.28293938806682378       0.37011400000000000       0.92961816167736600       0.97860612196835350       0.42166702086387597     
  0.48862218027946053       0.68494707276927957       0.60824017488035564       0.94359744350173647       0.51560877762734947       0.67307651063136187       0.48808000000000001       0.36363636363636365       0.43870484331494847       0.63677282498941401       0.43491307364828119       0.56288800000000005       0.83692127003616856       0.97866852119862879       0.60162209470202654     
  0.48982845748729037       0.82883590293402587       0.85963434773215763       0.72242703265725172       0.62238884689817853       0.48825767486949395       0.60022500000000001       0.63636363636363635       0.20943435543653680       0.71266001107455790       0.35786608986661500       0.40574800000000000       0.70405194389205494       0.98268320715940594       0.59981370943220391     
  0.49230570184784922       0.60540522175075118       0.57154190818293116       0.60777489689734976       0.68291984019535368       0.67845117122990939       0.57241100000000000        1.0000000000000000       0.89819129409261000       0.72662331845868211       0.57032355398852652       0.39483499999999999       0.94283769535681394       0.97223536184508486       0.36240877114596798     
  0.49292215896983166       0.71073494103257173       0.54272839230419023       0.51995803802927898       0.75808159671752606        1.0000000000000000       0.19904900000000000       0.36363636363636365       0.68737696632202461       0.59352504804403772       0.44201159018022917       0.44223899999999999       0.69440255181710198       0.97604473420947224       0.36655687631337708     
  0.49495798958872417       0.61145674463554955       0.43743279348421765       0.65844994270003399       0.68855536267514972       0.61793583864865675       0.61444799999999999        1.0000000000000000       0.70861191409367408       0.75835681248167808       0.41121071747841687       0.68433299999999997       0.69627103714281902       0.97399361112397120       0.46691096398162407     
  0.49737434929526014       0.81835238512299358       0.86350104906243474       0.70677830009272402       0.68414495377791806       0.71164709969931073       0.32886900000000002       0.36363636363636365       0.63926525617606900       0.73181451744242865       0.19034610086915932       0.49901000000000001       0.78148064115739313       0.98309886654817524       0.50828690796807607     
  0.50115300313555966       0.82796762454132244       0.71349061336282171       0.50778459190243341       0.69183202239258446       0.63144755523718421       0.30615199999999998       0.27272727272727271       0.62023715572738392       0.42664937624181620       0.59915209558877158       0.40871700000000000       0.74036729082974095       0.98367454976942492       0.55883772840189028     
  0.50329918718986877       0.60630370113102694       0.70759779959306868       0.90486714114187272       0.52515635771655444       0.79614465686674019       0.37233400000000000        1.0000000000000000       0.69260423501871005       0.49293386208918277       0.67075823784250110       0.43942900000000001       0.81924406422250995       0.98994567241209253       0.47904246637802506     
  0.50520563791896245       0.66089953641484078       0.59004666161359109       0.64038988835828770       0.46407510153907489       0.53198416341027155       0.33565600000000001        1.0000000000000000       0.54122182417933207       0.62128065861046866       0.57276057588317297       0.29211700000000002       0.77884474221575672       0.97299824275716040       0.88612630016100724     
  0.50714253097506767       0.55808027422496720       0.67798238258617383       0.75818917192227087       0.63627831258253942       0.65218267840827693       0.43396299999999999        1.0000000000000000       0.62332297338038911       0.34945115794273801       0.62403284926305880       0.72036800000000001       0.77267206747901296       0.98991447279695499       0.41544336231367740     
  0.50844394045480834       0.76070247497093146       0.58282833091054220       0.37922136679684487       0.39224191632681876       0.72032891378666930       0.58712200000000003        1.0000000000000000       0.51619610903222379       0.58339101332204157       0.43693958394545401       0.62100900000000003       0.91073978672574651       0.98432470949132544       0.88567691433845075     
  0.50965782824439099       0.73537139664467022       0.57217415290802054       0.68032585160676062       0.74020532073058298       0.54991399685155562       0.63794899999999999       0.27272727272727271       0.64727352935960414       0.65567896811178794       0.41798207502151541       0.32606499999999999       0.95472926982262740       0.97797911034800655       0.36776664975507606     
  0.51024384303936199       0.68612868640804558       0.59260371315618277       0.80648769853008806       0.89109570836482632       0.50439452496664972       0.56108800000000003       0.36363636363636365       0.54361045099047656       0.35271041659880786       0.71078624431899884       0.52042600000000006       0.86757777570168304       0.98049520834297843       0.25336041982422070     
  0.51109622819568334       0.65237530767256080       0.75640269839119345       0.66867941601266812       0.79812827562148558       0.58301984721036670       0.57061899999999999       0.36363636363636365       0.73700941706421685       0.33424196280251456       0.23798420051303532       0.48905399999999999       0.74444459273693064       0.97623696409628813       0.31572232722496890     
  0.51267542390940357       0.57520045905501116       0.74587179590456754       0.55584198633252868       0.63269641270131316       0.81862129017590968       0.73416700000000001        1.0000000000000000       0.30063888839626152       0.54176574052962445       0.35035601982958559       0.25469999999999998       0.87940929171059834       0.98032411367932026       0.32973624568743443     
  0.51355444610186007       0.55000528517282510       0.54417474365405716       0.82734936075113918       0.61836258378531017       0.54616932111130656       0.35554400000000003        1.0000000000000000       0.50027488605529646       0.72201841959545299       0.67594693772934988       0.45180900000000002       0.73752452386990008       0.98275567078166115       0.46665062709207827     
  0.51422417729611247       0.77802274134364191       0.55915821130888088       0.52513119330597191       0.69879232871250951       0.52331521762442579       0.62023099999999998        1.0000000000000000       0.37108730735807899       0.54091886257776622       0.59862801606204763       0.25775700000000001       0.70746860277336610       0.98148856383139327       0.52437808761918636     
  0.51506134128892811       0.77077072920284495       0.69232140001928466       0.70856814718509253       0.64594425110260223       0.78107587579515381       0.25875199999999998       0.63636363636363635       0.62390045577881426       0.67470725709260282       0.40568339761903272       0.47164000000000000       0.81828980207401869       0.97676131891844020       0.47395053971710815     
  0.51700584492678614       0.82010404240218659       0.63650322286138339       0.71905863986536378       0.69914948046878234       0.90581690122720693       0.46158800000000000        1.0000000000000000       0.35198826857254328       0.53936150288264229       0.56112559362685954       0.51214000000000004       0.90524110133863633       0.97485814239504354       0.48369375325243213     
  0.51743964808669973       0.79634341542968456       0.73999851092941182       0.81191690137693928       0.53668073124745630       0.70589067948921425       0.70228299999999999       0.36363636363636365       0.59853334988561202       0.67595518061300930       0.46921996545034372       0.76678700000000000       0.88450091422317734       0.97565725511824652       0.60635680530487968     
  0.52156458339675482       0.70883227881551725       0.40178542004606355       0.58225217453992228       0.84722833625422567       0.48121442450810914       0.27276000000000000        1.0000000000000000       0.56521339138453897       0.51945579948535880       0.20786577729433264       0.64976999999999996       0.85944986453481387       0.97129635407336135       0.29836219607168946     
  0.52219245639136658       0.71714510064479109       0.59643623909591448       0.71236162866141817       0.82168990921700702       0.69949084420347363       0.41990699999999997       0.63636363636363635       0.61319652579495265       0.59637104654571504       0.71533000339661879       0.71589199999999997       0.72280352876800091        1.0000000000000000       0.29594715158554630     
  0.52752747420012791       0.80913353366655094       0.65030519844306678       0.53978308047599988       0.79001968487586893       0.80438465926882308       0.36788300000000002       0.63636363636363635       0.58429358717434865       0.58945759095794925       0.75801383236540110       0.67600800000000005       0.75079076968249092       0.98125104418066800       0.37534211426727143     
  0.52837224877469635       0.71676003805324429       0.71207477575451328       0.47049113901394340       0.87995548061828777       0.45893081572163297       0.40961999999999998       0.63636363636363635       0.55518005036621909       0.56096503371225692       0.42543796586293914       0.41673900000000003       0.90618869032524996       0.98528384604700880       0.22664433305122619     
  0.52917516514962404       0.66682648022590341       0.70952138586090852       0.79462498974566775       0.55695116987964821       0.67981092175643731       0.53003299999999998        1.0000000000000000       0.52320459503076944       0.45358457379238459       0.62645111682076471       0.52166800000000002       0.91287519852656585       0.97344308888267139       0.49424530235007796     
  0.53032436299430730        1.0000000000000000       0.63863796422080721       0.92558710713477799       0.64974417967225095       0.68256044884635680       0.50316200000000000        1.0000000000000000       0.29865815702200860       0.81832635744764015       0.54884358674610167       0.27621200000000001       0.87081425921230005       0.99235810716967154       0.55348085895078769     
  0.53280541264574255       0.67320643885055043       0.55656942547506838       0.55996857823993396       0.60450841798383681       0.53852983944649147       0.51999899999999999       0.81818181818181823       0.66679708975473073       0.56267303996612483       0.47578085765666644       0.70373100000000000       0.81571396158928022       0.98820151328197803       0.50801585847816544     
  0.53398885810831387       0.99268003563716523       0.67580736308789291       0.27601430883314398       0.81820767959334528       0.59020035945455562       0.50108600000000003       0.63636363636363635       0.62663158174756595       0.76353172535096570       0.46166092575574769       0.85011499999999995       0.94820959066825050       0.99156805239925039       0.30285007697676131     
  0.53536637340558313       0.75256330882019840       0.62188103790661087       0.46666036905652686       0.62942598237497616       0.76729821430869338       0.67198000000000002       0.36363636363636365       0.27608313973078902       0.41118367479886647       0.31502284903383909       0.52941899999999997       0.77739666608832603       0.98256142801644930       0.51010693736873014     
  0.53654981886815423       0.69048517886534888       0.51070361026384614       0.52334134621360329       0.78168060665963435       0.79659075798585344       0.20898000000000000        1.0000000000000000       0.35586770886906555       0.79577619621510698       0.83362715127873310       0.48581999999999997       0.78574479159715460       0.96167580177978718       0.31179659908059493     
  0.53989466954854026       0.73172085227186923       0.73625874676401770       0.51621178862900197       0.53439246825086995       0.58467985810552858       0.50763999999999998       0.36363636363636365       0.52241097238725231       0.77833987492264090       0.61494220538499522       0.66841899999999999       0.75995302094038197       0.98848935489260292       0.67170669500520352     
  0.54226536576455908       0.79044289748274765       0.68061999040647969       0.82417486806092444       0.74705557447444693       0.48675208359248662       0.52437100000000003       0.27272727272727271       0.44847216557007824       0.55786660043646785       0.62165834182488033       0.66985700000000004       0.94046204972840231       0.98121883812633237       0.29560903190204624     
  0.54290084934092364       0.50321263005300276       0.55698807400924932       0.68302305173901046       0.62442170485975557       0.58935963042238060       0.39476499999999998       0.81818181818181823       0.72825074928618294       0.70810600631901244       0.56223939285959879       0.63049699999999997       0.82040519438920545       0.98647748293582349       0.31183243712770964     
  0.54358580169868187       0.53292662670069313       0.46721786689417710       0.45214272041842646       0.69766688538750965       0.83795805791593569       0.54130199999999995       0.81818181818181823       0.43982544735488677       0.57133928862252037       0.47158196999722851       0.75183199999999994       0.81661483844275096       0.97119973591035458       0.30041764392190989     
  0.54682790952540405       0.58585763254458423       0.53036666532406196       0.82514436856929074       0.31621427444205419       0.33846678476907832       0.64911099999999999       0.36363636363636365       0.78261279195559263       0.60842887853815841       0.65521401824171832       0.82094699999999998       0.83076861478505737       0.98968198534221952       0.94942894465438521     
  0.54765746293646689       0.69946242242121315       0.53312144591195199       0.58794736855188945       0.88528576293429240       0.81261179336939326       0.53436499999999998       0.63636363636363635       0.54908489545462602       0.54190417250252432       0.63666181137721434       0.26688499999999998       0.75714361978992883       0.97571965434852181       0.26622796584357239     
  0.55007762793387927       0.68024704407834125       0.68467343583509388       0.77977423067648766       0.70929715856707387       0.80625914185586656       0.39283499999999999       0.36363636363636365       0.44589843403621399       0.40338466173740267       0.39721060495239524       0.60382999999999998       0.69140630213407717       0.97207433157340672       0.36990979084838077     
  0.55073594325550246       0.76268063965691668       0.67617963073490506       0.31546055002995510       0.89830103740126410       0.58247937854682563       0.24376200000000001       0.27272727272727271       0.80681052370227191       0.74133578710791181       0.39853695333712585       0.39045200000000002       0.75159154910779824       0.97465081592025782       0.26928920783917043     
  0.55314849767116192       0.51463237847877619       0.61402802137914780       0.55133256601925584       0.49927739063265697       0.51709124912602789       0.53807400000000005        1.0000000000000000       0.73139087910333944       0.51376380248200393       0.70312509767883824       0.71289899999999995       0.86281981128298213       0.98477257493443049       0.33546394189175049     
  0.55405796219062986       0.81695558944777491       0.36999010134223848       0.61454897096221683       0.58576625663430149       0.57553478516370626       0.56329399999999996       0.63636363636363635       0.66739230673736849       0.53282873522035112       0.73632027406337719       0.43786700000000001       0.83481255088285922       0.98701290858915347       0.54010705717389862     
  0.55541264574264060       0.57426045331682352       0.61900908455113668       0.69073182372989217       0.53500294857845299       0.61309306784597495       0.22128500000000001        1.0000000000000000       0.54298863213151971       0.31867243737988987       0.56817618240884871       0.65690899999999997       0.75451439401016995       0.98182068876672945       0.52084119581704513     
  0.55641343724314285       0.70691074098123008       0.30088624110982137       0.65713241636815167       0.76614865818915745       0.73987157435090134       0.89832199999999995        1.0000000000000000       0.50431947966729918       0.43254494967590634       0.63652323766537677       0.64415000000000000       0.84003096347111195       0.98274158063288919       0.36393883581307174     
  0.56126137781972052       0.84261887863733143       0.77533830585265773       0.67037728485167880       0.74981727119446495       0.70380601464412718       0.56918800000000003       0.63636363636363635       0.67415250855693687       0.68471100289892839       0.69315091614935942       0.63888999999999996       0.61758444886356056       0.98048313107260254       0.42634899649198565     
  0.56255898200858467       0.69269740120501944       0.33825458957186777       0.66584797734849066       0.72484156581974635       0.57128824566445469       0.50463599999999997        1.0000000000000000       0.75863895933459835       0.75527262955604058       0.42207260428974203       0.60159300000000004       0.92112989976910864       0.97649259965257718       0.32371033035460078     
  0.56339234071052391       0.71446098787430345       0.79759380839567295       0.74727856235504109       0.60164497454255506       0.74679043113099508       0.46328700000000000       0.63636363636363635       0.40513660063489809       0.39278036546040845       0.50941571905169736       0.50807400000000003       0.80723237284290050       0.97698474842039362       0.37236553804074146     
  0.56455675971871289       0.66222837986802163       0.67322468000239222       0.83441677086725541       0.56953038696977498       0.66800211040144808       0.27549499999999999       0.63636363636363635       0.48311445900650862       0.68724145793296643       0.59647647685193872       0.65316200000000002       0.70801580204732617       0.97665664924184936       0.51846964862851930     
  0.56691604006210239       0.46062168732917563       0.55816956608238955       0.86835426045755448       0.68588087743050075       0.63731550072705900       0.33940199999999998        1.0000000000000000       0.62824653732243252       0.69845851926647340       0.71320763759952821       0.59054200000000001       0.85036769121945366       0.98935690548126920       0.30478274393632532     
  0.56825930774148370       0.67078280959787384       0.61485189240122395       0.63238778031615661       0.79742435442743598       0.79998798958525463       0.63543600000000000       0.63636363636363635       0.55005032188270342       0.70672168659001333       0.40081768909060217       0.88438300000000003       0.74862199207228364       0.97887484123421653       0.25712815263871919     
  0.56932859447776196       0.86342735907464174       0.66107288756418559       0.57637053812250005       0.53615746239524231       0.55101638134782582       0.60794700000000002       0.27272727272727271       0.53253187791512224       0.52799786651900593       0.45367157821912979       0.34377500000000000       0.74754093984811887       0.99130637820777334       0.70411890945003763     
  0.57227008432524584       0.57818658170122161       0.46349030822540621       0.55900653542778589       0.59819596833808142       0.75763411987251805       0.44844499999999998       0.36363636363636365       0.45600603862592443       0.32275618058043709       0.55021369525035990       0.27426000000000000       0.84768508014467414       0.97632653718490903       0.31258705443312890     
  0.57458750646899448       0.88096658260725114       0.71563756021886893       0.54255982936791058       0.58034460991552950       0.27666033260269979       0.70838900000000005        1.0000000000000000       0.43419139163282316       0.42762247158073030       0.69052530897770104       0.67446200000000001       0.84901303935830885       0.97598334141839482       0.52560015208787414     
  0.57488812444823290       0.73858402669767298       0.73073698009161447       0.56941996524713556       0.82472362268162824       0.75109702270397327       0.26327899999999999       0.81818181818181823       0.72536444570557046       0.66001107455783203       0.33873041474174237       0.31039400000000000       0.95061192894417235       0.97116752985601873       0.23587862302925994     
  0.57647493074370604       0.85745511378222072       0.44920255387811348       0.82287722891895720       0.71961718315240408       0.68442635256572482       0.43847500000000000        1.0000000000000000       0.34758122439569406       0.57245895899156374       0.78185892987753425       0.49055100000000001       0.87428430338863161       0.99432569580173946       0.39617372308326543     
  0.57769642911504160       0.79353094846201466       0.75503812386870306       0.61979421730235229       0.42599483375831620       0.58665299767083745       0.54710700000000001        1.0000000000000000       0.28226918438647208       0.46435783850688905       0.43636028331551668       0.30667499999999998       0.78690592176385021       0.97952600739531515       0.84348161167915636     
  0.57962190629851751       0.70454373858025154       0.78342200626630187       0.59598179327763257       0.49743972025881039       0.59976579691246557       0.61130099999999998        1.0000000000000000       0.43239465656977671       0.48000065144457832       0.68938233633194335       0.33901100000000001       0.78416325223217265       0.99391003641297027       0.63621339179066527     
